GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1888954,19820623,198206,1982,1982.474,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,0,190,190,19,4,-10.0,6,2,6,3.69988297754093,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1853169,19820608,198206,1982,1982.4329,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,0,190,190,19,4,-10.0,12,2,12,3.21016490363465,1,Israel,IS,IS,31.5,34.75,0,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1559339,19820106,198201,1982,1982.0164,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,14,2,14,5.50281524158701,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1861354,19820611,198206,1982,1982.4411,ISR,TEL AVIV,ISR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,1,193,193,19,4,-10.0,3,2,3,5.42288712924999,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1702315,19820326,198203,1982,1982.2356,MED,NEWS AGENCY,,,,,,MED,,,ISR,ISRAELI,ISR,,,,,,,,1,193,193,19,4,-10.0,10,2,10,4.04043958307408,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1861248,19820611,198206,1982,1982.4411,ISR,ISRAELI,ISR,,,,,,,,MIL,COLONEL,,,,,,MIL,,,0,190,190,19,4,-10.0,4,2,4,4.0852124567792,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
2123499,19821018,198210,1982,1982.789,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,190,190,19,4,-10.0,9,2,9,6.40944511376405,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1868491,19820614,198206,1982,1982.4493,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,10,2,10,4.25805631944131,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1859229,19820610,198206,1982,1982.4384,SYR,SYRIA,SYR,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,2,2,2,3.09670387217381,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1851373,19820607,198206,1982,1982.4301,SYR,SYRIA,SYR,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,3,2,3,3.65546413547313,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
2051026,19820914,198209,1982,1982.6959,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,195,195,19,4,-10.0,7,2,7,3.6868716389993,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1864023,19820612,198206,1982,1982.4438,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,190,190,19,4,-10.0,8,2,8,6.99422460416514,1,Israel,IS,IS,31.5,34.75,0,1,Lebanon,LE,LE,33.8333,35.8333,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1859227,19820610,198206,1982,1982.4384,SYR,SYRIAN,SYR,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,4,2,4,3.2653643924051,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,1,Israel,IS,IS,31.5,34.75,0,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1964339,19820801,198208,1982,1982.5781,ISR,ISRAEL,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,1,190,190,19,4,-10.0,12,3,12,5.96016086644717,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1789950,19820510,198205,1982,1982.3562,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,7,2,7,3.98800235089071,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1853944,19820608,198206,1982,1982.4329,SYR,SYRIAN,SYR,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,8,2,8,3.70244852314914,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1963131,19820731,198207,1982,1982.5781,PSE,PALESTINIAN,PSE,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,13,2,13,2.49636714950164,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1985948,19820812,198208,1982,1982.6082,ISR,ISRAELI,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,0,195,195,19,4,-10.0,7,2,7,4.12556743836209,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1660730,19820304,198203,1982,1982.1753,EGY,SINAI PENINSULA,EGY,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,5,2,5,2.61136712749616,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1988158,19820813,198208,1982,1982.611,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,190,190,19,4,-10.0,18,2,18,5.42156812156294,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2065190,19820920,198209,1982,1982.7123,LBN,BEIRUT,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,8,2,8,4.10747937627325,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1692234,19820321,198203,1982,1982.2219,PSE,PALESTINIAN,PSE,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,193,193,19,4,-10.0,7,2,7,2.30073694884969,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1559851,19820106,198201,1982,1982.0164,PSE,PALESTINIAN,PSE,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,14,2,14,5.50281524158701,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2181711,19821116,198211,1982,1982.8658,ISR,ISRAELI,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,0,194,194,19,4,-10.0,10,2,10,3.60548301460696,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
1909086,19820704,198207,1982,1982.5041,ISR,ISRAEL,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,190,190,19,4,-10.0,11,2,11,5.09265016788957,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1868459,19820614,198206,1982,1982.4493,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANESE,LBN,,,,,,,,1,190,190,19,4,-10.0,10,2,10,4.25805631944131,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1889669,19820623,198206,1982,1982.474,SYR,SYRIAN,SYR,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,5,2,5,3.57326892310613,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1861234,19820611,198206,1982,1982.4411,ISR,ISRAELI,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,1,195,195,19,4,-10.0,9,2,9,2.50537764291475,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1851377,19820607,198206,1982,1982.4301,SYR,SYRIA,SYR,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,9,2,9,4.23267244232083,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1879181,19820618,198206,1982,1982.4603,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,194,194,19,4,-10.0,6,2,6,4.91414832317705,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1859224,19820610,198206,1982,1982.4384,SYR,SYRIAN,SYR,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,15,2,15,3.23239375999359,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1973688,19820806,198208,1982,1982.5918,ISR,ISRAEL,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,0,190,190,19,4,-10.0,3,2,3,4.43320584165655,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1858437,19820610,198206,1982,1982.4384,ISR,ISRAEL,ISR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,1,190,190,19,4,-10.0,2,2,2,3.09670387217381,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1964361,19820801,198208,1982,1982.5781,ISR,ISRAELI,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,0,195,195,19,4,-10.0,2,2,2,3.46950595334303,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1859225,19820610,198206,1982,1982.4384,SYR,SYRIAN,SYR,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,190,190,19,4,-10.0,5,2,5,2.64475024796755,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1858448,19820610,198206,1982,1982.4384,ISR,ISRAEL,ISR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,1,190,190,19,4,-10.0,3,2,3,2.79202279202279,1,Israel,IS,IS,31.5,34.75,0,1,Syria,SY,SY,35.0,38.0,0,1,Syria,SY,SY,35.0,38.0,0,20130203,unspecified
1846019,19820605,198206,1982,1982.4247,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,195,195,19,4,-10.0,5,2,5,2.53614164275272,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
1862351,19820611,198206,1982,1982.4411,SYR,SYRIAN,SYR,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,7,2,7,3.77652447016951,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1984024,19820811,198208,1982,1982.6055,LBN,LEBANESE,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,6,2,6,4.25192193968066,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1861249,19820611,198206,1982,1982.4411,ISR,ISRAELI,ISR,,,,,,,,MIL,AIDE DE CAMP,,,,,,MIL,,,0,190,190,19,4,-10.0,4,2,4,3.59861439290303,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1850584,19820607,198206,1982,1982.4301,ISR,ISRAEL,ISR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,0,190,190,19,4,-10.0,3,2,3,3.65546413547313,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
1846485,19820605,198206,1982,1982.4247,PSE,PALESTINIAN,PSE,,,,,,,,LBN,TYRE,LBN,,,,,,,,0,190,190,19,4,-10.0,23,2,16,3.73343345941277,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1973690,19820806,198208,1982,1982.5918,ISR,ISRAEL,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,0,190,190,19,4,-10.0,10,2,10,4.45915967042727,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801547,20130203,unspecified
2023601,19820831,198208,1982,1982.6603,ISR,ISRAELI,ISR,,,,,,,,MIL,JET FIGHTER,,,,,,MIL,,,1,190,190,19,4,-10.0,11,2,11,2.56081946222791,1,Israel,IS,IS,31.5,34.75,0,1,Syria,SY,SY,35.0,38.0,0,1,Syria,SY,SY,35.0,38.0,0,20130203,unspecified
1892951,19820625,198206,1982,1982.4795,ISR,ISRAELI,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,0,195,195,19,4,-10.0,6,2,6,4.46250682158094,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1858452,19820610,198206,1982,1982.4384,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,1,193,193,19,4,-10.0,7,2,7,2.43276513175739,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,1,Syria,SY,SY,35.0,38.0,0,1,Syria,SY,SY,35.0,38.0,0,20130203,unspecified
1850566,19820607,198206,1982,1982.4301,ISR,ISRAEL,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,195,195,19,4,-10.0,6,2,6,4.13936781609195,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1843828,19820604,198206,1982,1982.4219,ISR,ISRAEL,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,195,195,19,4,-10.0,3,2,3,3.77480458788504,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1968513,19820803,198208,1982,1982.5836,PSE,PALESTINE LIBERATION ORGANIZATION,PSE,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,18,2,18,4.92775720454041,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1855682,19820609,198206,1982,1982.4356,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,193,193,19,4,-10.0,7,2,7,4.41550627471205,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
1862369,19820611,198206,1982,1982.4411,SYR,SYRIA,SYR,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,193,193,19,4,-10.0,8,2,8,2.41783461872115,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
2119904,19821016,198210,1982,1982.7836,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,195,195,19,4,-10.0,4,2,4,4.19151957800771,1,Israel,IS,IS,31.5,34.75,0,1,Syria,SY,SY,35.0,38.0,0,1,Syria,SY,SY,35.0,38.0,0,20130203,unspecified
1861355,19820611,198206,1982,1982.4411,ISR,TEL AVIV,ISR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,1,193,193,19,4,-10.0,15,2,15,4.04817368930822,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
2065184,19820920,198209,1982,1982.7123,LBN,LEBANESE,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,186,186,18,4,-10.0,2,2,2,5.86389316897792,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2119903,19821016,198210,1982,1982.7836,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,195,195,19,4,-10.0,7,2,7,3.77764252383851,1,Israel,IS,IS,31.5,34.75,0,1,Syria,SY,SY,35.0,38.0,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2230998,19821208,198212,1982,1982.926,LBN,LEBANESE,LBN,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,10,2,10,3.01335028607756,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1853949,19820608,198206,1982,1982.4329,SYR,SYRIAN,SYR,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,190,190,19,4,-10.0,6,2,6,3.33323580851327,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1846020,19820605,198206,1982,1982.4247,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,195,195,19,4,-10.0,8,2,8,2.44553937228148,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20130203,unspecified
1850593,19820607,198206,1982,1982.4301,ISR,ISRAEL,ISR,,,,,,,,SYR,SYRIA,SYR,,,,,,,,0,190,190,19,4,-10.0,9,2,9,4.23267244232083,1,Israel,IS,IS,31.5,34.75,0,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2094473,19821004,198210,1982,1982.7507,ISR,ISRAEL,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,190,190,19,4,-10.0,9,2,9,2.85877644368211,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
1985947,19820812,198208,1982,1982.6082,ISR,ISRAELI,ISR,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,0,195,195,19,4,-10.0,7,2,7,4.657330772831,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,20130203,unspecified
1861339,19820611,198206,1982,1982.4411,ISR,ISRAEL,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,0,190,190,19,4,-10.0,7,2,7,3.77652447016951,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
2230779,19821208,198212,1982,1982.926,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANESE,LBN,,,,,,,,1,190,190,19,4,-10.0,4,2,4,3.19453273998729,1,Israel,IS,IS,31.5,34.75,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,Israel,IS,IS,31.5,34.75,0,20130203,unspecified
2094481,19821004,198210,1982,1982.7507,ISR,ISRAELI,ISR,,,,,,,,SYR,SYRIAN,SYR,,,,,,,,1,195,195,19,4,-10.0,15,2,15,3.60809426229508,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
1945996,19820723,198207,1982,1982.5562,ISR,ISRAELI,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,195,195,19,4,-10.0,14,3,14,2.43123185768308,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,20130203,unspecified
